Family_Number,Vehicle_Type,Vehicle_Ownership,Fuel_Type,Parking_Location_at_Home,New types
25241,Car,Household,Petrol,Roadside - Free,Car
23594,Bus,Employer's,Petrol,Roadside - Free,Bus
24774,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24774,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24774,Car,Household,Petrol,Roadside - Free,Car
24774,Car,Household,Petrol,Roadside - Free,Car
20178,Car,Household,Petrol,Personal Garage (Home),Car
21077,Car,Household,Petrol,Roadside - Free,Car
25112,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
24999,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
24999,Car,Household,Petrol,Roadside - Free,Car
25462,Large Car (SUV),Household,Petrol,Roadside - Free,Car
25462,Car,Household,Petrol,Roadside - Free,Car
25240,Car,Employer's,Petrol,Roadside - Free,Car
23595,Car,Household,Petrol,Roadside - Free,Car
20379,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23723,Car,Household,Petrol,Roadside - Free,Car
23723,Car,Household,Petrol,Roadside - Free,Car
23723,Car,Household,Petrol,Roadside - Free,Car
23723,Car,Household,Petrol,Roadside - Free,Car
21085,Pick-Up,Household,Petrol,Roadside - Free,LGV
23468,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
21857,Pick-Up,Employer's,Petrol,Roadside - Free,LGV
20579,Car,Household,Petrol,On-Site Residential - Free,Car
20579,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
23596,Car,Household,Petrol,Roadside - Free,Car
25000,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
25000,Car,Household,Petrol,Roadside - Free,Car
25000,Car,Household,Petrol,Personal Garage (Home),Car
25239,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24968,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
24968,Car,Household,Petrol,Personal Garage (Home),Car
24968,Car,Household,Petrol,Roadside - Free,Car
24440,Car,Household,Petrol,Personal Garage (Home),Car
20380,Car,Household,Petrol,Roadside - Free,Car
20578,Car,Household,Petrol,On-Site Residential - Free,Car
20296,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
20296,Car,Household,Petrol,Personal Garage (Home),Car
23597,Car,Household,Petrol,Roadside - Free,Car
23188,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23188,Car,Household,Petrol,Roadside - Free,Car
25113,Car,Household,Petrol,Personal Garage (Home),Car
25303,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23475,Car,Household,Petrol,On-Site Residential - Free,Car
25001,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
25001,Car,Household,Petrol,Roadside - Free,Car
24764,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24764,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24764,Car,Household,Petrol,Roadside - Free,Car
21265,Car,Household,Petrol,Roadside - Free,Car
21265,Car,Household,Petrol,Roadside - Free,Car
20577,Car,Household,Petrol,On-Site Residential - Free,Car
20577,Car,Household,Petrol,On-Site Residential - Free,Car
24256,Car,Household,Petrol,Roadside - Free,Car
24256,Car,Household,Petrol,Roadside - Free,Car
22740,Car,Household,Petrol,Personal Garage (Home),Car
22740,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
20179,Car,Household,Petrol,Personal Garage (Home),Car
20179,Car,Household,Diesel,Roadside - Free,Car
21646,Pick-Up,Household,Diesel,Roadside - Free,LGV
21851,Car,Household,Petrol,Roadside - Free,Car
24967,Car,Household,Petrol,Roadside - Free,Car
24967,Car,Household,Petrol,Roadside - Free,Car
24967,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
24555,Car,Household,Petrol,Roadside - Free,Car
23598,Car,Household,Petrol,Roadside - Free,Car
21026,Car,Household,Petrol,Roadside - Free,Car
24441,Pick-Up,Household,Diesel,Personal Garage (Home),LGV
24441,Car,Household,Petrol,Personal Garage (Home),Car
20576,Car,Household,Petrol,On-Site Residential - Free,Car
20694,Car,Household,Petrol,Roadside - Free,Car
20694,Car,Household,Petrol,Roadside - Free,Car
25002,Large Car (SUV),Household,Petrol,Roadside - Free,Car
21267,Car,Household,Petrol,Roadside - Free,Car
21267,Car,Household,Petrol,Roadside - Free,Car
23557,Car,Household,Petrol,Roadside - Free,Car
23474,Car,Household,Petrol,On-Site Residential - Free,Car
20964,Car,Household,Petrol,On-Site Residential - Free,Car
24257,Car,Household,Petrol,Roadside - Free,Car
22296,Car,Household,Petrol,Personal Garage (Home),Car
22296,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22296,Car,Household,Petrol,Roadside - Free,Car
24765,Car,Household,Petrol,Roadside - Free,Car
24765,Car,Household,Petrol,Roadside - Free,Car
21081,Car,Household,Petrol,Roadside - Free,Car
24914,Car,Household,Petrol,Roadside - Free,Car
23187,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23187,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24966,Car,Household,Petrol,Roadside - Free,Car
24966,Car,Household,Petrol,Roadside - Free,Car
24966,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
23599,Pick-Up,Household,Diesel,Roadside - Free,LGV
24192,Car,Household,Petrol,Personal Garage (Home),Car
24442,Car,Household,Petrol,Roadside - Free,Car
21643,Pick-Up,Household,Petrol,Roadside - Free,LGV
21643,Large Car (SUV),Household,Petrol,Roadside - Free,Car
21268,Car,Household,Petrol,Roadside - Free,Car
24607,Car,Household,Petrol,Roadside - Free,Car
24607,Car,Household,Petrol,Roadside - Free,Car
24916,Car,Household,Petrol,Roadside - Free,Car
25003,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24258,Car,Household,Petrol,Roadside - Free,Car
21560,Car,Household,Petrol,Roadside - Free,Car
24558,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24558,Car,Household,Petrol,Roadside - Free,Car
25114,Car,Household,Petrol,Personal Garage (Home),Car
22297,Car,Household,Petrol,Roadside - Free,Car
22297,Car,Household,Petrol,Roadside - Free,Car
22297,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
22297,Car,Household,Petrol,Personal Garage (Home),Car
20966,Car,Household,Diesel,Roadside - Free,Car
23473,Car,Household,Petrol,Roadside - Free,Car
21030,Car,Household,Petrol,Roadside - Free,Car
23534,Car,Household,Petrol,Roadside - Free,Car
23600,Large Car (SUV),Employer's,Petrol,Roadside - Free,Car
24443,Car,Household,Petrol,Roadside - Free,Car
24194,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
24965,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
24965,Car,Household,Petrol,Roadside - Free,Car
21084,Pick-Up,Household,Petrol,Roadside - Free,LGV
21084,Pick-Up,Household,Diesel,Roadside - Free,LGV
20180,Car,Household,Petrol,Personal Garage (Home),Car
20180,Car,Household,Petrol,Roadside - Free,Car
24606,Car,Household,Petrol,Roadside - Free,Car
24606,Car,Household,Petrol,Roadside - Free,Car
24918,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24259,Car,Household,Petrol,Roadside - Free,Car
23088,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
23088,Car,Household,Petrol,On-Site Residential - Free,Car
22298,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22298,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22298,Car,Household,Petrol,Personal Garage (Home),Car
23186,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23186,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23186,Car,Household,Petrol,Roadside - Free,Car
23186,Car,Household,Petrol,Roadside - Free,Car
21269,Car,Household,Petrol,Roadside - Free,Car
21269,Car,Household,Petrol,Roadside - Free,Car
24913,Car,Household,Petrol,Roadside - Free,Car
23601,Pick-Up,Household,Diesel,Roadside - Free,LGV
23536,Car,Household,Petrol,Personal Garage (Home),Car
25004,Large Car (SUV),Household,Petrol,Roadside - Free,Car
25004,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
25004,Car,Household,Petrol,Roadside - Free,Car
25004,Car,Household,Petrol,Roadside - Free,Car
24193,Pick-Up,Household,Petrol,Personal Garage (Home),LGV
20382,Car,Household,Petrol,Roadside - Free,Car
20756,Car,Household,Petrol,Roadside - Free,Car
20756,Large Car (SUV),Household,Petrol,Roadside - Free,Car
20756,Car,Household,Petrol,Roadside - Free,Car
24766,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24766,Car,Household,Petrol,Roadside - Free,Car
24766,Car,Household,Petrol,Roadside - Free,Car
24269,Car,Household,Petrol,Roadside - Free,Car
22741,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23087,Car,Household,Petrol,On-Site Residential - Free,Car
24917,Car,Household,Petrol,Roadside - Free,Car
21561,Car,Household,Petrol,Roadside - Free,Car
24444,Car,Household,Petrol,Personal Garage (Home),Car
24444,Car,Household,Petrol,Personal Garage (Home),Car
23602,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23079,Car,Household,Petrol,On-Site Residential - Free,Car
23537,Car,Household,Petrol,Roadside - Free,Car
22878,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22299,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
22299,Car,Household,Petrol,Personal Garage (Home),Car
22299,Car,Household,Petrol,Roadside - Free,Car
24919,Car,Household,Petrol,Roadside - Free,Car
24560,Car,Household,Petrol,Roadside - Free,Car
24560,Car,Household,Petrol,Roadside - Free,Car
25305,Car,Household,Petrol,Roadside - Free,Car
25305,Car,Household,Petrol,Roadside - Free,Car
21270,Car,Household,Petrol,Roadside - Free,Car
21270,Car,Household,Petrol,Roadside - Free,Car
25194,Car,Household,Petrol,Roadside - Free,Car
21852,Car,Household,Petrol,Roadside - Free,Car
21852,Car,Household,Petrol,Roadside - Free,Car
21852,Car,Household,Petrol,Roadside - Free,Car
23138,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
21028,Car,Household,Petrol,Roadside - Free,Car
24921,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24280,Car,Household,Petrol,Roadside - Free,Car
24280,Large Car (SUV),Household,Petrol,Roadside - Free,Car
20759,Car,Household,Petrol,Roadside - Free,Car
23618,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
24920,Car,Household,Petrol,On-Site Residential - Free,Car
23086,Car,Household,Petrol,On-Site Residential - Free,Car
24445,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
24561,Car,Household,Petrol,Roadside - Free,Car
23185,Large Car (SUV),Household,Petrol,Roadside - Free,Car
21562,Large Car (SUV),Household,Petrol,Roadside - Free,Car
21562,Car,Household,Petrol,Roadside - Free,Car
25005,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22877,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22877,Car,Household,Petrol,Roadside - Free,Car
22877,Car,Household,Petrol,Roadside - Free,Car
23539,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
23539,Car,Household,Petrol,Roadside - Free,Car
24773,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24773,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24773,Car,Household,Petrol,Roadside - Free,Car
24922,Car,Household,Petrol,Roadside - Free,Car
21029,Car,Household,Petrol,Roadside - Free,Car
24197,Car,Household,Petrol,Personal Garage (Home),Car
20937,Car,Household,Petrol,Roadside - Free,Car
22742,Car,Household,Petrol,Roadside - Free,Car
22307,Car,Household,Petrol,Personal Garage (Home),Car
22307,Car,Household,Petrol,Personal Garage (Home),Car
22307,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23556,Large Car (SUV),Household,Petrol,Roadside - Free,Car
25115,Car,Household,Petrol,Personal Garage (Home),Car
25193,Car,Household,Petrol,Roadside - Free,Car
22879,Car,Household,Petrol,Roadside - Free,Car
22879,Large Car (SUV),Household,Petrol,Roadside - Free,Car
25006,Large Car (SUV),Household,Petrol,Roadside - Free,Car
25006,Car,Household,Petrol,Roadside - Free,Car
23184,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23184,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23184,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23076,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
23076,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
23076,Car,Household,Petrol,Personal Garage (Home),Car
23136,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
23136,Car,Household,Petrol,On-Site Residential - Free,Car
23136,Car,Household,Petrol,On-Site Residential - Free,Car
23472,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
21099,Pick-Up,Household,Petrol,Roadside - Free,LGV
21271,Car,Household,Petrol,Roadside - Free,Car
22880,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22880,Car,Household,Petrol,Roadside - Free,Car
23554,Car,Household,Petrol,Roadside - Free,Car
24267,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24267,Car,Household,Petrol,Roadside - Free,Car
24267,Car,Household,Petrol,Roadside - Free,Car
23183,Car,Household,Petrol,Roadside - Free,Car
23183,Car,Household,Petrol,Roadside - Free,Car
21563,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
21563,Car,Household,Petrol,Roadside - Free,Car
20755,Car,Household,Petrol,Roadside - Free,Car
20755,Car,Employer's,Petrol,Roadside - Free,Car
21031,Car,Household,Petrol,Roadside - Free,Car
22308,Car,Household,Petrol,Personal Garage (Home),Car
22308,Large Car (SUV),Household,Petrol,Roadside - Free,Car
21829,Car,Household,Petrol,Roadside - Free,Car
24567,Car,Household,Petrol,Roadside - Free,Car
22881,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22881,Car,Household,Petrol,Roadside - Free,Car
24609,Pick-Up,Household,Diesel,Roadside - Free,LGV
23085,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
23085,Car,Household,Petrol,Roadside - Free,Car
25192,Car,Household,Petrol,Roadside - Free,Car
25322,Car,Household,Petrol,Personal Garage (Home),Car
23182,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23182,Car,Household,Petrol,Roadside - Free,Car
23553,Car,Household,Petrol,Roadside - Free,Car
24195,Car,Household,Petrol,Personal Garage (Home),Car
23139,Car,Household,Petrol,On-Site Residential - Free,Car
21032,Car,Household,Petrol,Roadside - Free,Car
24278,Car,Household,Petrol,Roadside - Free,Car
24278,Car,Household,Petrol,Roadside - Free,Car
25335,Car,Household,Petrol,Roadside - Free,Car
25335,Car,Household,Petrol,Roadside - Free,Car
25012,Large Car (SUV),Household,Petrol,Roadside - Free,Car
25012,Car,Household,Petrol,Roadside - Free,Car
24767,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24767,Car,Household,Petrol,Roadside - Free,Car
23077,Car,Household,Petrol,On-Site Residential - Free,Car
25191,Pick-Up,Household,Petrol,Roadside - Free,LGV
23470,Car,Household,Petrol,On-Site Residential - Free,Car
20757,Car,Household,Petrol,Roadside - Free,Car
24569,Car,Household,Petrol,Roadside - Free,Car
25116,Car,Household,Petrol,Personal Garage (Home),Car
23181,Car,Household,Petrol,Roadside - Free,Car
25099,Car,Household,Petrol,On-Site Residential - Free,Car
25013,Large Car (SUV),Household,Petrol,Roadside - Free,Car
25013,Car,Household,Petrol,Personal Garage (Home),Car
21083,Car,Household,Petrol,Roadside - Free,Car
21083,Car,Household,Petrol,Roadside - Free,Car
23919,Car,Household,Petrol,Roadside - Free,Car
25336,Car,Household,Petrol,Roadside - Free,Car
25336,Large Car (SUV),Household,Petrol,Roadside - Free,Car
25306,Car,Household,Petrol,Roadside - Free,Car
23021,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
24272,Car,Household,Petrol,Roadside - Free,Car
24612,Car,Household,Petrol,Roadside - Free,Car
24612,Car,Household,Petrol,Roadside - Free,Car
20946,Car,Household,Petrol,Roadside - Free,Car
20946,Car,Household,Petrol,Roadside - Free,Car
23469,Car,Household,Petrol,Roadside - Free,Car
25098,Car,Household,Petrol,On-Site Residential - Free,Car
25098,Car,Household,Petrol,On-Site Residential - Free,Car
25190,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22743,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23940,Car,Household,Petrol,Roadside - Free,Car
24566,Large Car (SUV),Household,Petrol,Roadside - Free,Car
20450,Large Car (SUV),Employer's,Petrol,Roadside - Free,Car
25337,Large Car (SUV),Household,Diesel,Roadside - Free,Car
25014,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
25014,Large Car (SUV),Household,Petrol,Roadside - Free,Car
25014,Car,Household,Petrol,Personal Garage (Home),Car
24611,Car,Household,Petrol,Roadside - Free,Car
22724,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
23078,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
23078,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
23078,Car,Household,Petrol,On-Site Residential - Free,Car
20693,Car,Household,Petrol,Roadside - Free,Car
25189,Large Car (SUV),Household,Petrol,Roadside - Free,Car
25323,Car,Household,Petrol,Personal Garage (Home),Car
25097,Car,Household,Petrol,On-Site Residential - Free,Car
25097,Car,Household,Petrol,On-Site Residential - Free,Car
23137,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
23137,Car,Household,Petrol,Roadside - Free,Car
23920,Car,Household,Petrol,Roadside - Free,Car
23920,Car,Household,Petrol,Roadside - Free,Car
23920,Car,Household,Petrol,Roadside - Free,Car
25015,LGV,Employer's,Petrol,Roadside - Free,LGV
20181,Car,Household,Petrol,Personal Garage (Home),Car
20392,Car,Household,Petrol,Roadside - Free,Car
23770,Car,Household,Petrol,Roadside - Free,Car
20451,Car,Household,Petrol,Roadside - Free,Car
21793,Car,Household,Petrol,Roadside - Free,Car
22725,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
22725,Car,Household,Petrol,Personal Garage (Home),Car
21087,Car,Household,Petrol,Roadside - Free,Car
21087,Pick-Up,Household,Petrol,Roadside - Free,LGV
23448,Car,Employer's,Petrol,Roadside - Free,Car
25016,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
25016,Car,Household,Petrol,Roadside - Free,Car
23024,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
25472,Car,Household,Petrol,Roadside - Free,Car
25472,Car,Household,Petrol,Roadside - Free,Car
25472,Car,Household,Petrol,Roadside - Free,Car
24615,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23140,Car,Household,Petrol,On-Site Residential - Charged,Car
22728,Car,Household,Petrol,Roadside - Free,Car
22728,Car,Household,Petrol,Roadside - Free,Car
23766,Car,Household,Petrol,Roadside - Free,Car
22745,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
23080,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
20706,Car,Household,Petrol,Roadside - Free,Car
20706,Car,Household,Petrol,Roadside - Free,Car
25309,Car,Household,Petrol,Roadside - Free,Car
23950,Car,Household,Petrol,Roadside - Free,Car
24613,Car,Household,Petrol,Roadside - Free,Car
24613,Car,Household,Petrol,Roadside - Free,Car
23459,Car,Employer's,Petrol,Roadside - Free,Car
